,DATETIME,Body of Water Name,DataContact,Lat ,LONG,Altitude (m),Maximum Depth (m),Mean Depth (m),Secchi Depth (m),Sampling Depth (m),Thermocline Depth (m),Surface Temperature (degrees celsius),Epilimnetic Temperature (degrees celsius),Total Nitrogen (ug/L),Total Phosphorus (ug/L),NO3 NO2 (mg/L),NH4 (mg/L),PO4 (ug/L),Total Chlorophyll a (ug/L),Total Chlorophyll b (ug/L),Zeaxanthin (ug/L),Diadinoxanthin (ug/L),Fucoxanthin (ug/L),Diatoxanthin (ug/L),Alloxanthin (ug/L),Peridinin (ug/L),Total Chlorophyll c2 (ug/L),Echinenone (ug/L),Lutein (ug/L),Violaxanthin (ug/L),Microcystin YR (ug/L),Microcystin dmRR (ug/L),Microcystin RR (ug/L),Microcystin dmLR (ug/L),Microcystin LR (ug/L),Microcystin LY (ug/L),Microcystin LW (ug/L),Microcystin LF (ug/L),Nodularin (ug/L),Cytotoxin Cylindrospermopsin (ug/L),Neurotoxin Anatoxin-a (ug/L)
303,2015-08-18 00:00:00,Vinne,Evanthia Mantzouki,48.81695,21.98628333,250.0,4.0,3.0,0.45,2.5,2.69,25.96,25.81,20.0,200.0,0.012,0.02,41.714,32.78,2.834,3.932,0.32,1.249,0.0,1.089,0.325,0.732,0.0,0.0,0.0,0.002,0.0,0.1295,0.0028,0.0509,0.0,0.0,0.0,0.0,0.0015,0.0022
304,2015-08-18 00:00:00,Zemplinska,Evanthia Mantzouki,48.79675,22.02086667,115.0,14.0,9.5,0.55,5.0,4.75,25.98,25.72,20.0,200.0,0.019,0.03,50.475,43.095,0.648,0.0,0.0,2.874,0.0,0.0,1.199,0.947,0.0,0.0,3.311,0.002,0.0,0.0194,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0
305,2015-08-26 00:00:00,Abant,Evanthia Mantzouki,40.60005833,31.27861111,,,,4.5,7.5,7.25,22.11,21.41,,300.0,0.098,0.05,,1.713,0.035,0.0,0.0,0.347,0.0,0.0,0.18,0.187,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2015-08-18 00:00:00,Acarlar,Evanthia Mantzouki,41.1199,30.490133,1.0,3.0,2.0,0.75,2.5,1.77,25.0,23.57,110.0,700.0,0.018,0.11,42.367,0.6,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2015-09-02 00:00:00,Ak lake,Evanthia Mantzouki,41.28194444,36.93722222,,,,0.3,1.5,,25.6,25.55,20.0,300.0,0.014,0.06,37.124,,,,,,,,,,,,,0.002,0.0,0.0,0.0168,1.1479,0.0,0.0,0.0,0.0,0.0,0.0
308,2015-08-18 00:00:00,Akgol,Evanthia Mantzouki,36.29133333,33.96416667,0.0,1.0,0.8,0.29,0.8,,,,60.0,300.0,,0.03,71.81,3.36,0.0,1.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035
309,2015-08-21 00:00:00,Akyatan,Evanthia Mantzouki,36.58658333,35.31869444,0.0,1.0,,0.85,0.7,,32.86,32.86,140.0,300.0,0.027,0.35,242.639,1.376,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0
310,2015-09-01 00:00:00,Aladag,Evanthia Mantzouki,40.60611111,31.67638889,1345.0,6.0,,0.7,4.0,0.83,20.59,19.48,140.0,400.0,0.108,0.06,7.151,11.262,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.0,0.0,0.0311,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0013
311,2015-08-14 00:00:00,Buyuk Akgol,Evanthia Mantzouki,41.04777778,30.56472222,10.0,4.0,2.65,1.3,3.0,2.11,30.36,29.11,,600.0,,0.03,,0.49,0.159,0.0,0.0,1.323,0.0,0.0,0.0,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2015-09-03 00:00:00,Balik,Evanthia Mantzouki,41.57916667,36.07722222,0.0,3.0,1.0,0.5,1.5,,27.3,27.15,,900.0,0.01,0.07,51.049,,,,,,,,,,,,,0.006,0.0,0.0966,0.0028,0.0267,0.0,0.0,0.0,0.0,0.0,0.0
313,2015-08-19 00:00:00,Berdan,Evanthia Mantzouki,36.98116667,34.879,58.0,40.0,,3.0,8.0,6.2,31.16,25.15,,,0.279,0.02,,1.439,0.314,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2015-08-10 00:00:00,Beysehir_1,Evanthia Mantzouki,37.8302,31.4205,,,,0.99,6.0,,25.5,25.5,60.0,800.0,,0.09,,5.777,0.849,1.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2015-08-10 00:00:00,Beysehir_2,Evanthia Mantzouki,37.66118333,31.63313333,,,,0.75,6.5,,26.4,26.4,20.0,500.0,,0.05,,3.833,0.264,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2015-08-30 00:00:00,Borabay,Evanthia Mantzouki,40.803618,36.153587,1067.0,10.0,1.0,0.6,2.0,1.75,21.2,20.96,20.0,,0.019,0.03,7.135,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2015-08-20 00:00:00,Catalan,Evanthia Mantzouki,37.21497222,35.31344444,113.0,36.0,,3.2,8.0,12.45,30.7,29.01,540.0,500.0,0.276,0.03,,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2015-09-03 00:00:00,Cernek,Evanthia Mantzouki,41.63861111,36.06888889,0.0,2.0,1.0,0.15,1.5,,24.9,24.93,80.0,1500.0,,0.06,84.131,,,,,,,,,,,,,0.059,0.0,0.2744,0.0094,0.2406,0.0,0.0,0.0,0.0,0.0188,0.0
319,2015-08-11 00:00:00,Cubuk,Evanthia Mantzouki,40.48027778,30.83444444,,,,2.22,4.5,5.31,23.97,23.68,30.0,400.0,0.006,0.04,,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2015-08-25 00:00:00,Caygoren,Evanthia Mantzouki,39.252586,28.232628,261.0,34.0,,1.5,16.0,20.46,26.2,24.16,250.0,800.0,,0.04,37.555,1.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2015-08-13 00:00:00,Eber,Evanthia Mantzouki,38.6283,31.11801667,966.0,4.0,,0.4,2.5,,26.1,26.1,640.0,2300.0,0.04,0.78,254.174,831.5,47.896,29.952,0.0,94.521,0.0,9.468,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0361,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
322,2015-08-12 00:00:00,Egirdir_1,Evanthia Mantzouki,38.19378333,30.83833333,,,,2.7,8.5,,26.4,26.4,40.0,700.0,,0.11,,0.544,0.108,0.336,0.0,0.253,0.0,0.101,0.0,0.221,0.0,0.0,0.05,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2015-08-12 00:00:00,Egirdir_2,Evanthia Mantzouki,37.96123333,30.89731667,,,,1.9,10.0,,26.9,26.9,,600.0,,0.04,28.851,16.485,0.69,0.307,0.0,3.163,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.002,0.0,0.012,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0
324,2015-08-11 00:00:00,Eymir,Evanthia Mantzouki,39.82583333,32.8325,970.0,4.0,1.62,0.71,3.5,3.81,26.55,25.72,40.0,1100.0,0.007,0.05,28.774,2.597,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.942,0.013,0.0514,0.7075,0.0075,0.247,0.0,0.0,0.0,0.0,0.0,0.0
325,2015-09-03 00:00:00,Gici,Evanthia Mantzouki,41.57861111,36.05972222,0.0,1.0,,0.25,0.5,,27.0,27.05,20.0,600.0,0.023,0.04,35.763,,,,,,,,,,,,,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073
326,2015-09-02 00:00:00,Golcuk,Evanthia Mantzouki,40.65416667,31.62527778,1212.0,6.0,,1.75,4.0,3.25,22.82,21.57,130.0,400.0,0.1,0.06,11.225,10.719,0.75,1.501,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2015-08-11 00:00:00,Golhisar,Evanthia Mantzouki,37.12083333,29.59811667,947.0,4.0,,0.93,3.5,,26.2,26.2,40.0,600.0,,0.09,22.079,13.201,1.322,3.607,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0075,0.0028,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
328,2015-09-01 00:00:00,Gumerdigin,Evanthia Mantzouki,40.45808333,33.26580556,1080.0,12.0,,2.75,8.0,8.75,21.06,20.18,70.0,300.0,,0.02,,9.806,0.72,0.538,0.965,0.276,0.0,0.228,1.55,1.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2015-08-25 00:00:00,Ikizcetepeler,Evanthia Mantzouki,39.473607,27.929277,,47.0,,1.75,14.0,16.27,24.7,22.06,40.0,500.0,,0.05,53.275,3.626,0.701,0.16,0.0,0.342,0.0,0.0,0.17,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2015-08-14 00:00:00,Kucuk Akgol,Evanthia Mantzouki,40.87833333,30.43194444,20.0,1.0,0.67,0.35,0.8,0.63,31.25,29.59,110.0,1400.0,,0.04,7.637,1.704,0.0,3.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.045,0.0,0.5276,0.0166,0.2324,0.0,0.0,0.0,0.0,0.0,0.0139
331,2015-09-01 00:00:00,Karaoren,Evanthia Mantzouki,40.50208333,33.23177778,1010.0,10.0,,1.9,4.5,6.95,20.71,19.66,200.0,200.0,,0.03,6.749,20.001,0.492,1.052,3.721,0.0,0.0,0.375,5.515,3.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2015-08-21 00:00:00,Karacaoren_1,Evanthia Mantzouki,37.40211667,30.84833333,,,,2.16,20.0,,29.3,22.08,30.0,400.0,0.077,0.06,,5.086,0.973,0.958,0.0,0.127,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2015-08-21 00:00:00,Karacaoren_2,Evanthia Mantzouki,37.30864722,30.81348056,,,,1.8,20.0,,25.8,15.7,60.0,600.0,0.246,0.17,,1.965,0.228,0.0,0.0,0.251,0.0,0.107,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2015-08-06 00:00:00,Kovada,Evanthia Mantzouki,37.6231,30.87921667,906.0,5.0,,0.72,3.8,,25.1,25.1,80.0,800.0,,0.02,18.002,49.753,2.499,3.879,0.0,0.0,0.0,1.099,0.293,0.439,0.0,0.0,0.0,0.094,0.0446,1.0283,0.0523,1.3254,0.0,0.0,0.0,0.0,0.0,0.0
335,2015-09-02 00:00:00,Karadere,Evanthia Mantzouki,40.50197222,33.48494444,1000.0,10.0,,5.1,10.0,2.21,17.88,16.46,160.0,500.0,0.032,0.02,,0.828,0.0,0.267,0.0,0.0,0.0,0.0,0.263,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2015-08-13 00:00:00,Karamik,Evanthia Mantzouki,38.43063333,30.85913333,1003.0,5.0,,2.0,2.5,,26.7,26.7,100.0,1200.0,,0.07,38.609,3.595,0.0,0.334,0.0,0.0,0.0,0.132,0.443,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2015-08-07 00:00:00,Karatas,Evanthia Mantzouki,37.38566667,29.96963333,1054.0,5.0,2.0,0.5,4.14,,26.3,26.3,70.0,500.0,,0.11,,16.341,0.557,0.662,0.0,2.522,0.0,0.19,0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2015-09-05 00:00:00,Kuzgun,Evanthia Mantzouki,40.196153,41.050553,,22.0,18.0,0.6,10.0,0.75,23.7,22.65,70.0,200.0,,0.02,6.108,1.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
339,2015-08-30 00:00:00,Ladik,Evanthia Mantzouki,40.90722222,36.00861111,868.0,3.0,1.0,0.3,1.0,0.25,21.0,20.5,120.0,600.0,0.105,0.6,8.777,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2015-09-03 00:00:00,Liman,Evanthia Mantzouki,41.69833333,36.01861111,0.0,3.0,,0.5,1.5,,25.0,24.9,,500.0,,0.02,86.988,,,,,,,,,,,,,0.006,0.0,0.0693,0.0024,0.033,0.0,0.0,0.0,0.0,0.0009,0.0
341,2015-08-11 00:00:00,Mogan,Evanthia Mantzouki,39.77888889,32.79611111,975.0,5.0,2.44,1.2,3.0,3.47,26.86,25.41,40.0,1300.0,0.007,0.05,21.525,7.762,0.715,2.707,0.41,1.041,0.0,0.611,0.528,1.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816,0.0037
342,2015-08-18 00:00:00,Mollakoy,Evanthia Mantzouki,40.688141,30.389838,40.0,11.0,5.6,2.5,4.0,2.9,28.6,24.38,20.0,500.0,0.005,0.08,13.883,0.48,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0
343,2015-09-04 00:00:00,Palandoken,Evanthia Mantzouki,39.67133333,41.02433333,,,,1.5,5.5,2.99,19.8,19.33,20.0,1400.0,,0.2,35.642,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
344,2015-08-18 00:00:00,Paradeniz,Evanthia Mantzouki,36.30111,34.0111944,0.0,2.0,,1.03,1.0,,,,60.0,100.0,0.011,0.05,209.053,2.663,0.0,1.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,2015-08-13 00:00:00,Poyrazlar,Evanthia Mantzouki,40.83833333,30.46888889,36.0,5.0,2.0,3.76,3.5,4.25,29.28,28.57,50.0,900.0,,0.03,4.537,0.698,0.157,0.52,0.0,0.0,0.0,0.135,0.279,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,2015-09-02 00:00:00,Saraykoy,Evanthia Mantzouki,40.52980556,33.46688889,994.0,18.0,5.0,1.75,7.0,1.67,21.84,21.24,370.0,800.0,,0.02,14.854,5.175,0.652,0.733,0.662,0.196,0.0,0.256,1.108,0.921,0.112,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,2015-09-01 00:00:00,Sabanozu,Evanthia Mantzouki,40.52286111,33.26955556,1000.0,10.0,,2.4,6.0,6.92,21.48,20.38,180.0,400.0,,0.02,5.74,3.129,0.45,0.665,0.376,0.0,0.0,0.0,0.183,0.326,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,2015-09-02 00:00:00,Sera,Evanthia Mantzouki,40.98805556,39.61833333,75.0,25.0,,0.4,1.0,1.36,23.12,22.59,60.0,2800.0,2.193,0.08,20.867,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007
349,2015-08-20 00:00:00,Seyhan,Evanthia Mantzouki,37.05530556,35.33230556,30.0,31.0,,3.6,8.0,16.49,30.97,29.81,1030.0,400.0,0.291,0.02,2.809,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2015-09-02 00:00:00,Seydi,Evanthia Mantzouki,40.57358333,33.46125,957.0,19.0,,3.0,8.5,8.82,22.6,22.14,100.0,400.0,,,,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,2015-09-02 00:00:00,Simenit,Evanthia Mantzouki,41.29777778,36.92805556,0.0,2.0,0.5,0.4,1.5,,25.3,25.1,,800.0,0.008,0.03,56.132,,,,,,,,,,,,,0.028,0.0,0.0,0.0376,1.916,0.0,0.0,0.0,0.0,,
352,2015-08-14 00:00:00,Sugla,Evanthia Mantzouki,37.32455556,31.99213889,1091.0,4.0,,0.99,4.3,,27.5,27.5,50.0,800.0,,0.05,,22.672,7.829,2.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,2015-08-13 00:00:00,Taskisigi,Evanthia Mantzouki,40.87055556,30.40111111,33.0,3.0,2.5,0.47,3.0,0.71,31.0,28.92,60.0,900.0,,0.03,5.249,5.6,0.0,3.447,3.498,0.0,0.0,0.423,0.602,0.35,0.0,0.0,1.186,0.075,0.0907,1.1464,0.0469,1.8176,0.0,0.0,0.0,0.0,0.0433,0.0
354,2015-09-03 00:00:00,Tatli,Evanthia Mantzouki,41.57222222,36.06583333,0.0,2.0,,0.3,1.0,,27.0,27.07,,400.0,,0.13,39.835,,,,,,,,,,,,,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111
355,2015-09-06 00:00:00,Tercan,Evanthia Mantzouki,39.75291667,40.40922222,,22.0,17.0,0.85,6.0,0.75,19.65,19.35,160.0,500.0,0.098,0.03,5.889,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
356,2015-09-07 00:00:00,Tortum,Evanthia Mantzouki,40.64923333,41.64139722,,160.0,100.0,1.15,14.0,5.5,21.8,22.47,40.0,600.0,0.197,0.48,4.997,0.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
357,2015-08-20 00:00:00,Uluabat,Evanthia Mantzouki,40.19072222,28.54881667,9.0,10.0,2.5,0.25,2.5,,27.5,27.5,50.0,1200.0,0.008,0.03,24.705,55.399,3.75,2.701,0.0,4.227,0.0,0.583,0.0,0.736,0.0,0.0,0.0,0.005,0.0,0.0623,0.0028,0.0466,0.0,0.0,0.0,0.0,0.0,0.0036
358,2015-08-20 00:00:00,Ulugol-Mesudiye,Evanthia Mantzouki,40.398611,37.833611,1200.0,,15.0,0.4,0.5,,25.9,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2015-09-02 00:00:00,Uzungol,Evanthia Mantzouki,40.61916667,40.29361111,1250.0,10.0,,2.7,3.0,5.75,16.91,16.44,20.0,400.0,0.067,0.11,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2015-08-27 00:00:00,Yenicaga,Evanthia Mantzouki,40.77861111,32.02527778,,,,1.75,3.5,1.3,24.11,23.29,120.0,300.0,0.135,0.16,21.833,7.644,0.0,0.271,0.0,1.228,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0357,0.0,0.0,0.0,0.0,0.0,0.0
361,2015-08-20 00:00:00,Bassenthwaite,Evanthia Mantzouki,54.65444444,-3.219794444,68.0,21.0,,2.2,20.5,10.5,17.6,17.08,30.0,,0.096,,,1.34,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,2015-08-17 00:00:00,Blelham,Evanthia Mantzouki,54.39690556,-2.978013889,47.0,15.0,6.8,1.5,14.0,7.65,18.4,13.41,,,0.001,,7.617,15.746,1.339,1.062,0.0,0.0,0.0,1.718,0.0,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,2015-08-20 00:00:00,Derwent,Evanthia Mantzouki,54.576175,-3.135458333,75.0,22.0,5.5,3.6,20.0,17.6,17.7,16.04,10.0,,,,,0.708,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2015-08-17 00:00:00,Erne,Evanthia Mantzouki,54.48544444,-7.843722222,46.0,66.0,12.0,2.8,7.0,,15.7,15.45,60.0,300.0,0.284,0.02,21.451,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2015-08-17 00:00:00,Grasmere,Evanthia Mantzouki,54.44869167,-3.019344444,62.0,21.0,,2.75,5.0,8.67,16.8,15.7,130.0,400.0,0.063,,19.698,3.011,0.827,0.35,0.0,0.0,0.0,0.349,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2015-08-24 00:00:00,Neagh,Evanthia Mantzouki,54.58241667,-6.396222222,16.0,34.0,8.9,2.8,7.0,,16.4,16.27,80.0,800.0,0.001,,50.819,64.977,0.0,6.614,2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,6.5903,0.0,2.8946,0.0756,0.0,0.0,0.0,0.0,0.0334,0.0
367,2015-08-18 00:00:00,Windermere North Basin,Evanthia Mantzouki,54.39711389,-2.951833333,39.0,67.0,,2.5,12.5,13.81,17.5,15.79,40.0,,0.081,,,3.515,0.326,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2015-08-18 00:00:00,Windermere South Basin,Evanthia Mantzouki,54.31443333,-2.951461111,40.0,68.0,,2.75,14.5,13.75,18.0,15.7,150.0,,0.112,,0.915,5.938,0.313,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0062,0.0042,0.0,0.0,0.0,0.0,0.0,0.0011
